,u,i,ts,label,idx
814,1264,1913,322963200.0,0,815
815,770,1797,323136000.0,0,816
816,769,2068,323222400.0,0,817
817,769,2074,323222400.0,0,818
818,879,2211,323222400.0,0,819
819,793,1808,323308800.0,0,820
820,310,1828,323308800.0,0,821
821,195,1788,323481600.0,0,822
822,16,1913,323481600.0,0,823
823,248,2056,323481600.0,0,824
824,423,2302,323568000.0,0,825
825,1189,1881,323654400.0,0,826
826,385,1792,323913600.0,0,827
827,962,2063,323913600.0,0,828
828,962,2084,323913600.0,0,829
829,962,2109,323913600.0,0,830
830,1140,2155,323913600.0,0,831
831,836,1840,324086400.0,0,832
832,1612,2220,324086400.0,0,833
833,576,2289,324086400.0,0,834
834,682,2253,324259200.0,0,835
835,1447,2077,324432000.0,0,836
836,1447,2078,324432000.0,0,837
837,724,2074,324518400.0,0,838
838,711,1839,324604800.0,0,839
839,721,1834,324691200.0,0,840
840,172,2160,324691200.0,0,841
841,452,1748,324777600.0,0,842
842,452,2067,324777600.0,0,843
843,452,2082,324777600.0,0,844
844,1444,2211,324777600.0,0,845
845,242,2211,324777600.0,0,846
846,1433,2289,324777600.0,0,847
847,1194,2313,324777600.0,0,848
848,127,1697,324864000.0,0,849
849,763,2211,324864000.0,0,850
850,1572,2211,324864000.0,0,851
851,990,2313,324864000.0,0,852
852,1055,1889,325036800.0,0,853
853,551,1956,325036800.0,0,854
854,764,2084,325036800.0,0,855
855,130,1927,325123200.0,0,856
856,958,2211,325209600.0,0,857
857,735,2211,325296000.0,0,858
858,334,2131,325382400.0,0,859
859,938,2217,325382400.0,0,860
860,287,1976,325468800.0,0,861
861,844,2211,325468800.0,0,862
862,164,1766,325555200.0,0,863
863,909,2211,325555200.0,0,864
864,880,1898,325641600.0,0,865
865,722,2192,325641600.0,0,866
866,602,1770,325728000.0,0,867
867,1224,2211,325728000.0,0,868
868,981,2313,325728000.0,0,869
869,130,2190,325814400.0,0,870
870,1036,2211,325814400.0,0,871
871,695,2211,325814400.0,0,872
872,1588,2165,325900800.0,0,873
873,1143,2211,326073600.0,0,874
874,1611,2217,326073600.0,0,875
875,796,2372,326073600.0,0,876
876,877,1828,326246400.0,0,877
877,1274,2211,326332800.0,0,878
878,292,1722,326419200.0,0,879
879,1350,1970,326505600.0,0,880
880,879,1829,326592000.0,0,881
881,130,1953,326592000.0,0,882
882,355,2311,326592000.0,0,883
883,820,1813,326678400.0,0,884
884,104,1894,326678400.0,0,885
885,104,2133,326678400.0,0,886
886,605,2158,326678400.0,0,887
887,904,2211,326678400.0,0,888
888,1215,2211,326678400.0,0,889
889,1465,2313,326678400.0,0,890
890,289,1722,326764800.0,0,891
891,473,2211,326764800.0,0,892
892,724,1842,326851200.0,0,893
893,137,2199,326851200.0,0,894
894,289,2144,326937600.0,0,895
895,1601,2211,326937600.0,0,896
896,1407,2313,326937600.0,0,897
897,99,2211,327024000.0,0,898
898,1365,2211,327024000.0,0,899
899,1518,2217,327024000.0,0,900
900,1477,2211,327110400.0,0,901
901,880,1830,327196800.0,0,902
902,350,2089,327196800.0,0,903
903,350,2139,327196800.0,0,904
904,880,2152,327196800.0,0,905
905,643,2211,327196800.0,0,906
906,1599,2211,327283200.0,0,907
907,555,2150,327369600.0,0,908
908,190,1709,327542400.0,0,909
909,104,1766,327542400.0,0,910
910,104,1913,327542400.0,0,911
911,104,2165,327542400.0,0,912
912,201,2113,327628800.0,0,913
913,1361,2176,327628800.0,0,914
914,1134,2211,327628800.0,0,915
915,692,2074,327715200.0,0,916
916,651,2211,327715200.0,0,917
917,1493,2074,327801600.0,0,918
918,1493,2080,327801600.0,0,919
919,104,2094,327801600.0,0,920
920,880,1901,327888000.0,0,921
921,526,1997,327888000.0,0,922
922,526,2127,327888000.0,0,923
923,104,2289,327888000.0,0,924
924,954,2313,327888000.0,0,925
925,245,1716,327974400.0,0,926
926,577,1813,327974400.0,0,927
927,232,1769,328060800.0,0,928
928,422,1740,328233600.0,0,929
929,292,1828,328320000.0,0,930
930,793,2091,328406400.0,0,931
931,793,2177,328406400.0,0,932
932,1521,2053,328665600.0,0,933
933,1294,2268,328665600.0,0,934
934,724,2067,328752000.0,0,935
935,563,1767,328838400.0,0,936
936,365,1819,328838400.0,0,937
937,365,1820,328838400.0,0,938
938,168,1946,328838400.0,0,939
939,806,2165,328838400.0,0,940
940,365,2258,328838400.0,0,941
941,369,2588,328924800.0,0,942
942,369,1733,329011200.0,0,943
943,385,1841,329011200.0,0,944
944,1518,2103,329011200.0,0,945
945,326,2154,329011200.0,0,946
946,1406,2211,329011200.0,0,947
947,819,1900,329097600.0,0,948
948,223,1921,329097600.0,0,949
949,1294,1955,329097600.0,0,950
950,466,2085,329184000.0,0,951
951,1233,2077,329270400.0,0,952
952,407,2051,329356800.0,0,953
953,1063,1925,329616000.0,0,954
954,1292,2302,329616000.0,0,955
955,59,2085,329702400.0,0,956
956,226,2136,329875200.0,0,957
957,226,1713,329961600.0,0,958
958,226,2060,329961600.0,0,959
959,124,2167,329961600.0,0,960
960,386,1955,330048000.0,0,961
961,1435,2211,330048000.0,0,962
962,122,2264,330048000.0,0,963
963,392,2264,330048000.0,0,964
964,300,2264,330048000.0,0,965
965,559,2289,330048000.0,0,966
966,1439,2264,330134400.0,0,967
967,969,2264,330134400.0,0,968
968,1009,2264,330134400.0,0,969
969,800,1810,330220800.0,0,970
970,976,2264,330220800.0,0,971
971,298,2264,330220800.0,0,972
972,746,2264,330220800.0,0,973
973,960,2264,330307200.0,0,974
974,995,2264,330307200.0,0,975
975,1000,2264,330307200.0,0,976
976,853,2264,330307200.0,0,977
977,1094,2264,330307200.0,0,978
978,742,1790,330393600.0,0,979
979,7,1933,330393600.0,0,980
980,577,2264,330393600.0,0,981
981,856,1880,330480000.0,0,982
982,1214,1893,330480000.0,0,983
983,223,2169,330566400.0,0,984
984,1630,2264,330566400.0,0,985
985,1600,2211,330652800.0,0,986
986,1624,2264,330652800.0,0,987
987,1071,2264,330652800.0,0,988
988,614,2264,330739200.0,0,989
989,1525,2264,330739200.0,0,990
990,291,2264,330739200.0,0,991
991,590,2264,330825600.0,0,992
992,535,2345,330825600.0,0,993
993,1029,2345,330912000.0,0,994
994,966,2264,330998400.0,0,995
995,1601,2264,330998400.0,0,996
996,1052,2264,331084800.0,0,997
997,1478,2018,331257600.0,0,998
998,1255,2098,331257600.0,0,999
999,1357,2264,331257600.0,0,1000
1000,694,2264,331257600.0,0,1001
1001,1478,2264,331257600.0,0,1002
1002,1255,1966,331344000.0,0,1003
1003,1490,2264,331344000.0,0,1004
1004,1170,2264,331344000.0,0,1005
1005,1255,2166,331430400.0,0,1006
1006,1618,2264,331430400.0,0,1007
1007,491,2264,331430400.0,0,1008
1008,1585,2264,331516800.0,0,1009
1009,586,2264,331516800.0,0,1010
1010,909,2264,331516800.0,0,1011
1011,1441,2264,331516800.0,0,1012
1012,767,2329,331516800.0,0,1013
1013,767,2330,331516800.0,0,1014
1014,106,2192,331603200.0,0,1015
1015,106,1988,331689600.0,0,1016
1016,644,2264,331689600.0,0,1017
1017,731,2264,331689600.0,0,1018
1018,1338,2264,331776000.0,0,1019
1019,1545,2308,331862400.0,0,1020
1020,1092,2345,331862400.0,0,1021
1021,968,2264,331948800.0,0,1022
1022,1129,2264,331948800.0,0,1023
1023,1067,2264,331948800.0,0,1024
1024,1604,2264,331948800.0,0,1025
1025,1615,2264,331948800.0,0,1026
1026,1306,2345,332035200.0,0,1027
1027,1307,2264,332121600.0,0,1028
1028,233,2264,332121600.0,0,1029
1029,1264,2264,332121600.0,0,1030
1030,756,2264,332121600.0,0,1031
1031,458,2264,332121600.0,0,1032
1032,1113,2264,332121600.0,0,1033
1033,267,2264,332121600.0,0,1034
1034,852,2264,332121600.0,0,1035
1035,1083,1977,332208000.0,0,1036
1036,454,2264,332208000.0,0,1037
1037,179,1984,332294400.0,0,1038
1038,1308,2264,332294400.0,0,1039
1039,724,1968,332380800.0,0,1040
1040,1298,2264,332380800.0,0,1041
1041,1361,2345,332380800.0,0,1042
1042,1496,2264,332467200.0,0,1043
1043,532,2264,332467200.0,0,1044
1044,324,2264,332553600.0,0,1045
1045,1036,2264,332553600.0,0,1046
1046,284,1721,332640000.0,0,1047
1047,1444,2264,332640000.0,0,1048
1048,671,1877,332726400.0,0,1049
1049,988,2264,332726400.0,0,1050
1050,1461,2264,332726400.0,0,1051
1051,1434,2264,332726400.0,0,1052
1052,109,2313,332726400.0,0,1053
1053,1629,2264,332812800.0,0,1054
1054,1101,2264,332812800.0,0,1055
1055,1342,2345,332812800.0,0,1056
1056,1447,2264,332899200.0,0,1057
1057,711,1996,332985600.0,0,1058
1058,72,2053,332985600.0,0,1059
1059,151,2345,333072000.0,0,1060
1060,1336,2264,333158400.0,0,1061
1061,426,2264,333158400.0,0,1062
1062,593,1768,333244800.0,0,1063
1063,292,2233,333244800.0,0,1064
1064,936,2264,333244800.0,0,1065
1065,593,2307,333244800.0,0,1066
1066,799,1955,333331200.0,0,1067
1067,963,2264,333331200.0,0,1068
1068,973,2264,333331200.0,0,1069
1069,1424,2264,333331200.0,0,1070
1070,700,2315,333417600.0,0,1071
1071,876,1828,333590400.0,0,1072
1072,1205,1884,333590400.0,0,1073
1073,800,1832,333676800.0,0,1074
1074,289,1874,333676800.0,0,1075
1075,242,1920,333676800.0,0,1076
1076,1195,2264,333676800.0,0,1077
1077,725,2264,333763200.0,0,1078
1078,404,2295,333849600.0,0,1079
1079,688,2264,333936000.0,0,1080
1080,18,1904,334195200.0,0,1081
1081,72,2114,334195200.0,0,1082
1082,1546,2345,334368000.0,0,1083
1083,784,1802,334454400.0,0,1084
1084,1551,2345,334540800.0,0,1085
1085,577,2018,334627200.0,0,1086
1086,1007,2264,334627200.0,0,1087
1087,817,2264,334627200.0,0,1088
1088,1143,1865,334713600.0,0,1089
1089,162,2229,334886400.0,0,1090
1090,1121,2345,334886400.0,0,1091
1091,909,1836,334972800.0,0,1092
1092,1625,2264,334972800.0,0,1093
1093,1018,2264,334972800.0,0,1094
1094,1627,2264,334972800.0,0,1095
1095,140,2264,334972800.0,0,1096
1096,659,2345,334972800.0,0,1097
1097,1550,2087,335059200.0,0,1098
1098,1550,2181,335059200.0,0,1099
1099,1474,2264,335059200.0,0,1100
1100,624,1775,335145600.0,0,1101
1101,624,1789,335145600.0,0,1102
1102,30,2264,335145600.0,0,1103
1103,1293,2264,335145600.0,0,1104
1104,1186,2264,335145600.0,0,1105
1105,1370,2264,335232000.0,0,1106
1106,384,1784,335318400.0,0,1107
1107,610,1808,335404800.0,0,1108
1108,33,1989,335404800.0,0,1109
1109,33,1990,335404800.0,0,1110
1110,1105,1950,335577600.0,0,1111
1111,1507,2264,335577600.0,0,1112
1112,1518,2047,335750400.0,0,1113
1113,185,2345,335923200.0,0,1114
1114,1283,2243,336009600.0,0,1115
1115,1364,1950,336096000.0,0,1116
1116,1141,2180,336182400.0,0,1117
1117,417,2264,336182400.0,0,1118
1118,35,2075,336268800.0,0,1119
1119,956,2264,336268800.0,0,1120
1120,378,2284,336268800.0,0,1121
1121,1050,2264,336355200.0,0,1122
1122,490,2264,336355200.0,0,1123
1123,617,2264,336528000.0,0,1124
1124,66,2264,336614400.0,0,1125
1125,1056,2264,336614400.0,0,1126
1126,1555,2264,336614400.0,0,1127
1127,1219,2211,336787200.0,0,1128
1128,1115,2264,336787200.0,0,1129
1129,1543,2185,336873600.0,0,1130
1130,1227,2264,336873600.0,0,1131
1131,879,1860,336960000.0,0,1132
1132,130,1862,337046400.0,0,1133
1133,1398,2264,337046400.0,0,1134
1134,1200,2264,337046400.0,0,1135
1135,252,1776,337478400.0,0,1136
1136,1093,2211,337478400.0,0,1137
1137,1559,2264,337478400.0,0,1138
1138,673,2264,337478400.0,0,1139
1139,261,2103,337564800.0,0,1140
1140,1443,2345,337564800.0,0,1141
1141,735,2264,337996800.0,0,1142
1142,130,2117,338083200.0,0,1143
1143,769,1892,338169600.0,0,1144
1144,7,2188,338169600.0,0,1145
1145,1084,1898,338688000.0,0,1146
1146,1270,2345,338860800.0,0,1147
1147,496,2264,338947200.0,0,1148
1148,1266,2046,339120000.0,0,1149
1149,225,2264,339206400.0,0,1150
1150,448,2345,339292800.0,0,1151
1151,805,1880,339379200.0,0,1152
1152,1347,2145,339379200.0,0,1153
1153,440,2264,339379200.0,0,1154
1154,155,2046,339465600.0,0,1155
1155,767,1911,339552000.0,0,1156
1156,401,2211,339552000.0,0,1157
1157,298,2047,339638400.0,0,1158
1158,1536,2082,339638400.0,0,1159
1159,465,2049,339897600.0,0,1160
1160,1141,2264,340070400.0,0,1161
1161,71,2046,340243200.0,0,1162
1162,1478,2177,340329600.0,0,1163
1163,1165,2264,340329600.0,0,1164
1164,1143,2093,340416000.0,0,1165
1165,1534,2112,340416000.0,0,1166
1166,110,2264,340502400.0,0,1167
1167,157,2264,340502400.0,0,1168
1168,1479,2264,340588800.0,0,1169
1169,1443,2264,340588800.0,0,1170
1170,153,2264,340588800.0,0,1171
1171,1064,2264,340588800.0,0,1172
1172,746,1791,340675200.0,0,1173
1173,465,1909,340675200.0,0,1174
1174,168,1790,340761600.0,0,1175
1175,724,2068,340848000.0,0,1176
1176,734,2355,340848000.0,0,1177
1177,825,2264,340934400.0,0,1178
1178,526,1922,341020800.0,0,1179
1179,1167,2264,341107200.0,0,1180
1180,1252,2169,341280000.0,0,1181
1181,299,2264,341625600.0,0,1182
1182,1628,2264,341712000.0,0,1183
1183,369,1918,341884800.0,0,1184
1184,369,2247,341884800.0,0,1185
1185,322,1820,341971200.0,0,1186
1186,16,2264,341971200.0,0,1187
1187,299,1831,342230400.0,0,1188
1188,7,1966,342230400.0,0,1189
1189,1589,2264,342403200.0,0,1190
1190,734,1789,342835200.0,0,1191
1191,296,2264,342835200.0,0,1192
1192,803,1811,342921600.0,0,1193
1193,369,1881,342921600.0,0,1194
1194,369,1941,342921600.0,0,1195
1195,369,1946,342921600.0,0,1196
1196,803,1961,342921600.0,0,1197
1197,170,1961,343008000.0,0,1198
1198,629,2138,343008000.0,0,1199
1199,650,2264,343008000.0,0,1200
1200,1269,2264,343008000.0,0,1201
1201,587,2264,343008000.0,0,1202
1202,170,1756,343094400.0,0,1203
1203,170,1811,343180800.0,0,1204
1204,334,1738,343353600.0,0,1205
1205,832,2262,343353600.0,0,1206
1206,170,1705,343526400.0,0,1207
1207,1013,2264,343526400.0,0,1208
1208,568,2237,343612800.0,0,1209
1209,395,2264,343612800.0,0,1210
1210,1640,2342,343612800.0,0,1211
1211,170,1996,343785600.0,0,1212
1212,1355,2138,343785600.0,0,1213
1213,130,1988,343872000.0,0,1214
1214,518,2135,343872000.0,0,1215
1215,170,2338,344131200.0,0,1216
1216,328,1769,344217600.0,0,1217
1217,358,1898,344217600.0,0,1218
1218,358,1917,344217600.0,0,1219
1219,351,2175,344217600.0,0,1220
1220,1567,2175,344217600.0,0,1221
1221,157,2243,344217600.0,0,1222
1222,1155,2343,344217600.0,0,1223
1223,1155,1872,344304000.0,0,1224
1224,352,1732,344390400.0,0,1225
1225,587,1880,344390400.0,0,1226
1226,526,1951,344390400.0,0,1227
1227,194,2207,344390400.0,0,1228
1228,568,1822,344476800.0,0,1229
1229,1074,2264,344563200.0,0,1230
1230,746,2337,344563200.0,0,1231
1231,37,1885,344649600.0,0,1232
1232,331,2342,344736000.0,0,1233
1233,1441,2343,344822400.0,0,1234
1234,568,1900,344995200.0,0,1235
1235,671,2017,344995200.0,0,1236
1236,1461,2175,344995200.0,0,1237
1237,1113,2175,345081600.0,0,1238
1238,1052,2175,345168000.0,0,1239
1239,1577,2177,345168000.0,0,1240
1240,1371,2177,345168000.0,0,1241
1241,1336,2342,345254400.0,0,1242
1242,1015,2264,345427200.0,0,1243
1243,1032,2264,345600000.0,0,1244
1244,1269,2175,345772800.0,0,1245
1245,260,2184,345772800.0,0,1246
1246,1269,2343,345772800.0,0,1247
1247,260,2371,345772800.0,0,1248
1248,543,1765,345859200.0,0,1249
1249,443,2258,345859200.0,0,1250
1250,1100,2376,345859200.0,0,1251
1251,16,1985,345945600.0,0,1252
1252,638,2199,345945600.0,0,1253
1253,638,2328,345945600.0,0,1254
1254,535,2383,345945600.0,0,1255
1255,284,1985,346032000.0,0,1256
1256,298,1985,346032000.0,0,1257
1257,168,2041,346032000.0,0,1258
1258,291,2091,346032000.0,0,1259
1259,1266,2103,346032000.0,0,1260
1260,844,2178,346032000.0,0,1261
1261,1266,2372,346032000.0,0,1262
1262,663,2383,346032000.0,0,1263
1263,1163,1880,346118400.0,0,1264
1264,1201,2151,346118400.0,0,1265
1265,800,2031,346291200.0,0,1266
1266,800,2074,346291200.0,0,1267
1267,108,2359,346291200.0,0,1268
1268,530,2375,346291200.0,0,1269
1269,568,1767,346550400.0,0,1270
1270,175,1880,346550400.0,0,1271
1271,307,2165,346550400.0,0,1272
1272,303,2275,346550400.0,0,1273
1273,115,1793,346723200.0,0,1274
1274,1231,1985,346723200.0,0,1275
1275,819,2136,346723200.0,0,1276
1276,654,2264,346723200.0,0,1277
1277,1372,1955,346809600.0,0,1278
1278,1285,1985,346809600.0,0,1279
1279,569,2178,346809600.0,0,1280
1280,856,2265,346809600.0,0,1281
1281,526,2360,346809600.0,0,1282
1282,1101,1985,346896000.0,0,1283
1283,1000,2376,346896000.0,0,1284
1284,878,1828,346982400.0,0,1285
1285,1168,2376,347068800.0,0,1286
1286,143,1985,347155200.0,0,1287
1287,1446,1985,347155200.0,0,1288
1288,909,1985,347241600.0,0,1289
1289,1441,1985,347241600.0,0,1290
1290,1014,2375,347241600.0,0,1291
1291,1565,2125,347328000.0,0,1292
1292,806,1812,347414400.0,0,1293
1293,383,2095,347414400.0,0,1294
1294,909,2178,347414400.0,0,1295
1295,1156,2297,347414400.0,0,1296
1296,143,2376,347414400.0,0,1297
1297,763,2178,347500800.0,0,1298
1298,605,2205,347500800.0,0,1299
1299,81,1788,347587200.0,0,1300
1300,81,1836,347587200.0,0,1301
1301,99,2264,347587200.0,0,1302
1302,466,2217,347673600.0,0,1303
1303,856,1861,347760000.0,0,1304
1304,502,1920,347760000.0,0,1305
1305,828,2172,347760000.0,0,1306
1306,711,2268,347760000.0,0,1307
1307,708,1819,347846400.0,0,1308
1308,958,2175,347846400.0,0,1309
1309,445,2354,347846400.0,0,1310
1310,468,1751,348105600.0,0,1311
1311,1045,1985,348105600.0,0,1312
1312,1084,1985,348105600.0,0,1313
1313,815,2177,348105600.0,0,1314
1314,287,2205,348105600.0,0,1315
1315,583,1985,348192000.0,0,1316
1316,162,2277,348192000.0,0,1317
1317,403,1824,348278400.0,0,1318
1318,1345,2205,348278400.0,0,1319
1319,687,2264,348278400.0,0,1320
1320,1648,2359,348278400.0,0,1321
1321,769,1868,348364800.0,0,1322
1322,1330,1985,348364800.0,0,1323
1323,1443,1985,348364800.0,0,1324
1324,769,2108,348364800.0,0,1325
1325,1597,2205,348364800.0,0,1326
1326,1610,2359,348364800.0,0,1327
1327,1109,2375,348364800.0,0,1328
1328,1201,1918,348451200.0,0,1329
1329,671,1985,348451200.0,0,1330
1330,1240,2104,348451200.0,0,1331
1331,1186,2343,348451200.0,0,1332
1332,458,2343,348451200.0,0,1333
1333,162,1703,348537600.0,0,1334
1334,310,1767,348537600.0,0,1335
1335,815,1813,348537600.0,0,1336
1336,429,2076,348537600.0,0,1337
1337,1240,2107,348537600.0,0,1338
1338,804,2131,348624000.0,0,1339
1339,856,2188,348710400.0,0,1340
1340,530,1760,348796800.0,0,1341
1341,951,1952,348883200.0,0,1342
1342,526,2158,348883200.0,0,1343
1343,185,1708,348969600.0,0,1344
1344,535,2047,348969600.0,0,1345
1345,130,2108,348969600.0,0,1346
1346,141,2178,348969600.0,0,1347
1347,1598,2205,348969600.0,0,1348
1348,1020,2240,348969600.0,0,1349
1349,1186,1985,349056000.0,0,1350
1350,176,1991,349056000.0,0,1351
1351,335,2201,349056000.0,0,1352
1352,1391,2240,349056000.0,0,1353
1353,1626,2264,349056000.0,0,1354
1354,1434,2345,349056000.0,0,1355
1355,66,2379,349056000.0,0,1356
1356,176,2410,349056000.0,0,1357
1357,71,2130,349142400.0,0,1358
1358,298,2240,349142400.0,0,1359
1359,1123,2240,349142400.0,0,1360
1360,691,2355,349142400.0,0,1361
1361,71,2128,349315200.0,0,1362
1362,1252,2130,349315200.0,0,1363
1363,996,2240,349315200.0,0,1364
1364,1366,2308,349315200.0,0,1365
1365,1534,2181,349401600.0,0,1366
1366,284,2201,349401600.0,0,1367
1367,770,2221,349401600.0,0,1368
1368,1626,2379,349401600.0,0,1369
1369,1031,2379,349401600.0,0,1370
1370,838,2383,349401600.0,0,1371
1371,71,1790,349488000.0,0,1372
1372,1161,1876,349488000.0,0,1373
1373,1099,1876,349488000.0,0,1374
1374,499,2173,349488000.0,0,1375
1375,1101,2201,349488000.0,0,1376
1376,493,2240,349488000.0,0,1377
1377,218,1712,349574400.0,0,1378
1378,462,1750,349574400.0,0,1379
1379,467,1876,349574400.0,0,1380
1380,88,1951,349574400.0,0,1381
1381,328,2297,349574400.0,0,1382
1382,71,2303,349574400.0,0,1383
1383,34,1730,349660800.0,0,1384
1384,1156,2268,349660800.0,0,1385
1385,299,2339,349660800.0,0,1386
1386,322,1819,349747200.0,0,1387
1387,1008,1876,349747200.0,0,1388
1388,1008,2240,349747200.0,0,1389
1389,55,2240,349747200.0,0,1390
1390,547,1927,349833600.0,0,1391
1391,103,1895,349920000.0,0,1392
1392,256,2030,349920000.0,0,1393
1393,887,2240,349920000.0,0,1394
1394,1052,1876,350006400.0,0,1395
1395,1133,2186,350006400.0,0,1396
1396,143,2201,350006400.0,0,1397
1397,1033,2240,350006400.0,0,1398
1398,294,2240,350006400.0,0,1399
1399,548,2355,350006400.0,0,1400
1400,100,2372,350006400.0,0,1401
1401,1567,2379,350006400.0,0,1402
1402,997,1876,350092800.0,0,1403
1403,1004,1876,350092800.0,0,1404
1404,628,1900,350092800.0,0,1405
1405,628,2018,350092800.0,0,1406
1406,31,1876,350179200.0,0,1407
1407,16,1958,350179200.0,0,1408
1408,261,2190,350179200.0,0,1409
1409,547,2240,350179200.0,0,1410
1410,31,2240,350179200.0,0,1411
1411,866,2339,350179200.0,0,1412
1412,746,1876,350265600.0,0,1413
1413,406,2235,350265600.0,0,1414
1414,895,2275,350265600.0,0,1415
1415,812,2172,350352000.0,0,1416
1416,1283,2240,350352000.0,0,1417
1417,406,2337,350352000.0,0,1418
1418,339,1771,350438400.0,0,1419
1419,1069,1876,350438400.0,0,1420
1420,491,1876,350438400.0,0,1421
1421,439,1876,350438400.0,0,1422
1422,340,2356,350438400.0,0,1423
1423,130,1829,350524800.0,0,1424
